id,type,long,trend,entry_i,entry_ts,entry,sl,tp,atr,exit_i,exit_ts,exit,reason,bars,gross,comm,net,pts,trail
645,TS,False,True,19091,1754155800000,113359.99,113565.02035720821,112847.4141069795,341.7172620136709,19091,1754155800000,112847.4141069795,TP,0,51.25758930205048,5.6679995000000005,45.589589802050476,512.5758930205047,
646,TS,False,True,19092,1754157600000,112724.04,112939.2319031219,112186.06024219524,358.6531718698378,19093,1754159400000,112186.06024219524,TP,1,53.79797578047583,11.245505012109763,42.552470768366064,537.9797578047583,0.0
647,TS,False,True,19102,1754175600000,112862.14,113121.0262779766,112214.92430505848,431.47712996101694,19105,1754181000000,112862.14,BE,3,0.0,11.286214,-11.286214,0.0,0.0
648,TS,False,True,19215,1754379000000,114213.74,114381.30626077637,113794.82434805909,279.27710129394376,19215,1754379000000,113794.82434805909,TP,0,41.89156519409153,5.710687000000001,36.18087819409153,418.91565194091527,
649,TS,False,True,19228,1754402400000,114380.75,114639.54715022576,113733.75712443561,431.3285837095949,19228,1754402400000,113733.75712443561,TP,0,64.69928755643923,5.719037500000001,58.98025005643923,646.9928755643923,
650,TS,False,True,19265,1754469000000,114069.36,114255.43357554781,113604.17606113048,310.1226259130103,19266,1754470800000,114255.43357554781,SL,1,-18.6073575547809,11.41623967877739,-30.02359723355829,186.073575547809,0.0
651,TL,True,True,19323,1754573400000,116400.0,116205.6080634158,116885.97984146052,323.9865609736757,19324,1754575200000,116400.0,BE,1,0.0,11.64,-11.64,0.0,0.0
652,TL,True,True,19335,1754595000000,116695.99,116452.78735040771,117303.99662398073,405.337749320479,19335,1754595000000,117303.99662398073,TP,0,60.80066239807202,5.834799500000001,54.96586289807202,608.0066239807202,
653,TL,True,True,19341,1754605800000,117494.76,117274.50459178654,118045.39852053364,367.09234702242486,19344,1754611200000,117274.50459178654,SL,3,-22.02554082134593,11.738463229589328,-33.764004050935256,220.2554082134593,0.0
654,TL,True,True,19497,1754886600000,121708.54,121429.07364624369,122407.20588439076,465.77725626051307,19503,1754897400000,121708.54,BE,6,0.0,12.170854,-12.170854,0.0,0.0
655,TL,True,True,19567,1755012600000,119769.04,119514.37514850203,120405.70212874489,424.4414191632644,19570,1755018000000,119514.37514850203,SL,3,-25.466485149796064,11.964170757425103,-37.430655907221166,254.66485149796063,0.0
656,TL,True,True,19577,1755030600000,119818.29,119536.44971137823,120522.8907215544,469.7338143696049,19579,1755034200000,119818.29,BE,2,0.0,11.981829,-11.981829,0.0,0.0
657,TL,True,True,19610,1755090000000,120273.72,120063.63925426392,120798.92186434018,350.13457622678703,19611,1755091800000,120273.72,BE,1,0.0,12.027372000000002,-12.027372000000002,0.0,0.0
658,TL,True,True,19622,1755111600000,121639.19,121293.52140248442,122503.36149378897,576.1143291926378,19622,1755111600000,122503.36149378897,TP,0,86.41714937889628,6.081959500000001,80.33518987889629,864.1714937889628,
659,TL,True,True,19632,1755129600000,123306.44,122971.27346600537,124144.35633498657,558.6108899910492,19632,1755129600000,124144.35633498657,TP,0,83.79163349865703,6.165322000000001,77.62631149865703,837.9163349865703,
660,TS,False,True,19710,1755270000000,117400.0,117662.69151493393,116743.27121266516,437.8191915565556,19711,1755271800000,117400.0,BE,1,0.0,11.74,-11.74,0.0,0.0
661,TS,False,True,19809,1755448200000,118071.92,118197.07952920193,117759.02117699517,208.5992153365524,19809,1755448200000,117759.02117699517,TP,0,31.289882300482716,5.903596,25.386286300482716,312.89882300482714,
662,TS,False,True,19813,1755455400000,117806.5,117943.11058547314,117464.97353631713,227.68430912191005,19813,1755455400000,117464.97353631713,TP,0,34.15264636828652,5.890325000000001,28.262321368286518,341.52646368286514,
663,TS,False,True,19824,1755475200000,117405.01,117554.58930086812,117031.0617478297,249.2988347801944,19825,1755477000000,117031.0617478297,TP,1,37.394825217028846,11.721803587391486,25.67302162963736,373.94825217028847,0.0
664,TS,False,True,19851,1755523800000,115658.23,115888.06321674457,115083.64695813856,383.05536124095704,19851,1755523800000,115083.64695813856,TP,0,57.45830418614351,5.7829115,51.67539268614351,574.583041861435,
665,TS,False,True,19879,1755574200000,115371.86,115632.580565526,114720.05858618498,434.5342758766778,19880,1755576000000,114720.05858618498,TP,1,65.18014138150174,11.50459592930925,53.675545452192495,651.8014138150174,0.0
666,TS,False,True,19886,1755586800000,115019.99,115272.58944632566,114388.4913841859,420.9990772094102,19888,1755590400000,115019.99,BE,2,0.0,11.501999000000001,-11.501999000000001,0.0,0.0
