ts	sig	net	gross	reason
1761066900000	long	38.466947584301124	44.06273558430112	TP
1761069000000	long	-26.783366000001223	-21.181000000001223	Timeout
1761076500000	long	-29.075598293197988	-23.48657879319799	SL
1761082200000	short	25.139598934993884	30.676511434993884	TP
1761095100000	short	21.73055291214992	27.147759912149922	TP
1761103200000	short	-21.860466245185908	-16.460449745185908	SL
1761111900000	short	9.302541740456945	14.709367740456948	TP
1761117300000	short	10.130651627230275	15.523755627230276	TP
1761131400000	short	18.611714745399148	24.010037245399147	TP
1761165300000	short	14.498238472122434	19.894567472122436	TP
1761166500000	short	13.711495656687067	19.09629715668707	TP
1761219000000	long	8.968060153320028	14.430114153320028	TP
1761221100000	short	13.705573779524181	19.15309327952418	TP
1761221700000	short	13.54605777673256	18.99819777673256	TP
1761276600000	long	6.069178811922897	11.585410311922898	TP
1761277500000	long	6.063897906449414	11.580297906449415	TP
1761291300000	long	-17.001834450694467	-11.446234450694465	SL
1761292800000	long	9.033727503179357	14.576845503179356	TP
1761301200000	long	7.2280226935455625	12.782791193545563	TP
1761305700000	short	8.020984865239619	13.57059336523962	TP
1761317700000	short	-34.557915908855094	-29.04695740885509	SL
1761351000000	long	-12.683670160088372	-7.14027866008837	SL
1761385800000	long	-15.183666937815435	-9.607778437815433	SL
1761406500000	short	1.1799427107311207	6.754942710731121	TP
1761410700000	short	1.39004554511886	6.961257545118861	TP
1761424800000	short	0.3829200347207049	5.956847034720704	TP
1761426600000	short	-0.08272348246152461	5.490194517538476	TP
1761443700000	long	-13.228295547270838	-7.646074547270837	SL
1761490800000	long	-6.129702999999767	-0.4559999999997672	Timeout
1761501000000	long	3.9521180992208294	9.62670459922083	TP
1761508800000	long	-12.39805533807367	-6.721337838073669	SL
1761514200000	short	5.383408245471141	11.047668245471142	TP
1761532200000	long	9.82907642656306	15.570959426563059	TP
1761533400000	long	9.749709310653788	15.49056581065379	TP
1761556200000	short	11.416009708684165	17.172477708684166	TP
1761574800000	short	15.588066458123365	21.328155458123366	TP
1761593700000	short	10.065899880558806	15.814032880558807	TP
1761594300000	short	9.210596116400787	14.957941616400786	TP
1761594900000	short	9.043072761079804	14.790204761079805	TP
1761601500000	short	-20.148000200251015	-14.423966200251016	SL
1761619800000	short	11.969124762027484	17.664427762027483	TP
1761651900000	long	2.2420115978911026	7.962759097891103	TP
1761653400000	short	2.770246119291059	8.486286619291059	TP
1761665400000	long	-31.728118035003757	-25.980269535003757	SL
1761675600000	long	11.356133841427194	17.111133341427195	TP
1761701400000	short	9.83136214577695	15.45929414577695	TP
1761745800000	short	11.087571069895475	16.733983069895476	TP
1761746700000	short	13.161553465218745	18.798912465218745	TP
1761763500000	short	42.93148563630937	48.44531513630937	TP
1761819600000	short	12.347494047029013	17.851528547029012	TP
1761846300000	short	22.996585074928603	28.376812074928605	TP
1761850800000	short	19.76320886044973	25.11851036044973	TP
1761853200000	short	22.620290788845644	27.957433288845642	TP
1761853800000	short	23.475726784770583	28.819082784770583	TP
1761854700000	short	27.209580547427738	32.55210454742774	TP
1761894000000	long	8.792927051269775	14.268551551269775	TP
1761896400000	long	-19.681307162576253	-14.205721662576252	SL
1761908400000	long	8.990057512165464	14.475804012165463	TP
1761914400000	long	16.973622914173326	22.462032914173324	TP
1761977100000	long	4.15965845986438	9.66164245986438	TP
1761979200000	long	3.6057386026611367	9.104093102661137	TP
1761983100000	long	2.6907826280585843	8.192083128058584	TP
1761989400000	long	0.4594772869964734	5.963329786996474	TP
1762004700000	short	1.0801528959918105	6.575144395991811	TP
1762006500000	short	2.2993618511473164	7.792261351147317	TP
1762034700000	short	2.892022474102424	8.394127474102424	TP
1762076400000	long	5.211833915718225	10.743094415718225	TP
1762079100000	long	-17.01186877511629	-11.482943775116292	SL
1762111800000	short	3.028448879989395	8.534556879989395	TP
1762131900000	short	11.924275764024632	17.414165264024632	TP
1762149600000	short	14.133992593397014	19.515182093397016	TP
1762152600000	short	15.74394093733457	21.11892893733457	TP
1762159200000	short	11.72810623123349	17.08979323123349	TP
1762159800000	short	15.473238143256488	20.849893143256487	TP
1762167600000	short	16.209280426154287	21.57610942615429	TP
1762186200000	short	36.75153602138733	42.05519802138733	TP
1762203300000	short	19.596862093439448	24.929739593439447	TP
1762209000000	short	22.57354899012911	27.88775049012911	TP
1762216200000	short	17.23784611883739	22.55130011883739	TP
1762239300000	short	25.055234729915888	30.293541729915887	TP
1762244400000	short	25.293272594188625	30.512216094188627	TP
1762247700000	short	16.064263999999653	21.258999999999652	Timeout
1762267200000	short	23.90758806982342	29.104059069823418	TP
1762281600000	short	44.14432314384338	49.20762314384338	TP
1762287900000	short	42.39916471396418	47.426270713964186	TP
1762293300000	short	43.04221815311889	48.05779115311889	TP
1762307100000	short	35.871840354730246	40.86764035473025	TP
1762322700000	long	16.83474696122059	21.915783961220587	TP
1762329600000	long	12.926280544718008	18.01327154471801	TP
1762330200000	long	-22.82477232172105	-17.739443321721048	SL
1762353000000	long	19.94579841388319	25.05923941388319	TP
1762374600000	long	-25.289829714942606	-20.093653214942606	SL
1762376100000	long	-25.95359870403663	-20.76203770403663	SL
1762440000000	short	22.4779403399248	27.603785339924798	TP
1762441800000	short	-35.58104176543097	-30.46936826543097	SL
1762444200000	short	29.829741021820368	34.93683952182037	TP
1762462200000	short	22.152310445485398	27.1973299454854	TP
1762497300000	long	-19.108352971730703	-14.005235471730703	SL
1762500900000	short	-19.918092903579364	-14.828953403579362	SL
1762512900000	short	11.78672731124247	16.82526981124247	TP
1762520700000	short	19.893455642104875	24.887436642104877	TP
1762561200000	long	-21.18811215673089	-16.025387656730892	SL
1762574400000	short	9.905922516033012	15.041752516033013	TP
1762576500000	short	-19.824575925922417	-14.692826925922418	SL
1762582500000	short	10.173823689407392	15.290501689407392	TP
1762648500000	short	6.233895165976379	11.33331816597638	TP
1762650000000	short	6.65441870189505	11.74958420189505	TP
1762657500000	short	7.2951108374839615	12.378732337483962	TP
1762683600000	short	6.356628282085397	11.442390282085398	TP
1762725600000	long	10.225182390694048	15.44402939069405	TP
1762732800000	long	16.256214014832253	21.476496514832252	TP
1762776300000	short	-1.8019444999998844	3.4970000000001167	Timeout
1762778100000	short	-16.76815153930399	-11.469960039303988	SL
1762787100000	short	20.96872152897613	26.234793028976128	TP
1762788000000	short	22.355098826772117	27.62253982677212	TP
1762872900000	short	17.619042234109337	22.84705023410934	TP
1762883400000	short	16.009524114527842	21.16990611452784	TP
1762891800000	short	14.573170403057361	19.72417040305736	TP
1762893300000	short	-24.572322355473286	-19.430220355473285	SL
1762897800000	short	12.24511008587669	17.379528585876688	TP
1762953300000	long	10.154011769653966	15.388541769653967	TP
1762959600000	short	22.31410628746917	27.52520578746917	TP
1763003700000	short	18.960642358039777	24.046742358039776	TP
1763045100000	short	25.56785039190948	30.678901891909483	TP
1763051400000	short	32.21428005728314	37.28169355728314	TP
1763064300000	short	33.111210061581204	38.0366630615812	TP
1763065200000	short	-41.978714882759576	-37.064509382759574	SL
1763097300000	short	37.12261705069555	42.00675605069555	TP
1763103300000	short	36.48587718076251	41.364333680762506	TP
1763119200000	short	19.1321653852949	23.965062885294902	TP
1763121300000	short	24.752561351232963	29.56093335123296	TP
1763126700000	short	30.608308298211465	35.363307798211466	TP
1763128200000	short	32.7566156488397	37.5215156488397	TP
1763154000000	short	26.246299056976056	30.982458556976056	TP
1763188800000	long	11.043853912248235	15.849333412248235	TP
1763190000000	long	12.563850806414628	17.361713806414627	TP
1763196900000	short	14.553509269067373	19.349053269067372	TP
1763207700000	short	7.294418285381824	12.079261785381824	TP
1763240700000	short	9.706887638221238	14.482724138221238	TP
1763255100000	short	8.791110302075161	13.56069480207516	TP
1763257800000	short	13.209638001078188	17.97323300107819	TP
1763276100000	long	4.419814213219042	9.210490713219043	TP
1763277600000	long	5.083818628412381	9.87430512841238	TP
1763299800000	short	12.210878123484896	16.987058123484896	TP
1763300700000	short	13.052103507761064	17.818491507761063	TP
1763315100000	short	-28.516097378152306	-23.806896378152306	SL
1763319000000	short	-38.206336360064995	-33.500336860065	SL
1763328600000	short	17.24791540757341	21.93622940757341	TP
1763331000000	short	19.843007588939944	24.512122088939943	TP
1763352900000	long	14.663496422789994	19.410933922789994	TP
1763359800000	long	11.564552385015862	16.312521385015863	TP
1763370000000	long	10.436199206226373	15.206657206226375	TP
1763388900000	short	22.366140439138423	27.083640939138423	TP
1763396700000	short	35.37340264813718	40.04741714813718	TP
1763405100000	short	27.86361726553421	32.50638876553421	TP
1763426700000	short	20.76300247515506	25.35694497515506	TP
1763432400000	short	25.40127632223678	29.96856732223678	TP
1763436900000	short	34.243466529103046	38.77676652910304	TP
1763441700000	short	32.46458978227407	36.96868478227407	TP
1763449500000	short	21.572171867546995	26.062493367546995	TP
1763500800000	long	-23.849896745928053	-19.20559674592805	SL
1763507100000	long	12.257310104779947	16.900123604779946	TP
1763514900000	short	18.188035183883578	22.803199683883577	TP
1763577300000	short	-11.281358500000408	-6.827000000000408	Timeout
1763612100000	long	13.694820102297996	18.301784602297996	TP
1763619600000	long	10.492059021281054	15.112047521281056	TP
1763632200000	short	12.047647607217282	16.638240107217282	TP
1763648100000	short	29.363601340884717	33.922922840884716	TP
1763682000000	short	23.879536906215257	28.231660906215257	TP
1763691600000	short	24.315531329069124	28.650967829069124	TP
1763692200000	short	24.77588689343173	29.10205389343173	TP
1763700000000	short	25.522922960375524	29.816876960375524	TP
1763708400000	short	17.64230388520683	21.926541885206827	TP
1763721000000	short	-47.76278462381283	-43.64024912381283	SL
1763727000000	short	29.610870032207007	33.72641203220701	TP
1763728200000	short	42.31105080143305	46.39604230143305	TP
1763748300000	long	-52.23123709757952	-48.02494909757952	SL
1763757300000	short	32.49711689265076	36.69716789265076	TP
1763777400000	long	-26.930268624132513	-22.69406912413251	SL
1763783400000	short	13.86063580922142	18.080035309221422	TP
1763895300000	long	8.456186955723226	12.759498455723225	TP
1763895900000	short	-17.683155423557647	-13.386011423557648	SL
1763916900000	long	14.997312803070091	19.33159280307009	TP
1763938800000	long	16.054105608045248	20.43140110804525	TP
1763958600000	short	19.56273297350941	23.904828473509408	TP
1763978400000	short	16.238405139901225	20.543547639901227	TP
1763980500000	short	15.138602768232051	19.433372268232052	TP
1763995800000	short	23.96550432745867	28.25269282745867	TP
1764013800000	long	16.698908696444047	21.107038196444048	TP
1764024600000	long	-4.195759999999418	0.23500000000058208	Timeout
1764030600000	short	9.670271170245627	14.075524170245627	TP
1764036000000	short	12.471617302392705	16.863893802392706	TP
1764053400000	short	-15.842779405465278	-11.449014405465277	SL
1764078900000	short	-21.92953622514313	-17.575385725143132	SL
1764079800000	short	-23.642896939554248	-19.29325343955425	SL
1764082500000	short	21.55365604870925	25.89073354870925	TP
1764099600000	short	19.678355127692203	24.009884127692203	TP
1764130800000	short	-19.442128781668345	-15.085778781668342	SL
1764144600000	long	-16.380329536218838	-11.999430036218838	SL
1764151200000	short	7.872525477532367	12.223999977532367	TP
1764202200000	long	8.8546383439283	13.363588843928301	TP
1764222000000	long	11.905198434222058	16.453521434222058	TP
1764231000000	long	5.977058176871323	10.539499176871324	TP
1764239400000	long	7.062231575117883	11.631661075117883	TP
1764242400000	long	5.743926803014583	10.315068803014583	TP
1764247500000	short	5.912254386217305	10.472436386217305	TP
1764250500000	short	12.25965104040129	16.79824004040129	TP
1764273600000	long	6.662968263020788	11.236045263020788	TP
1764280500000	long	4.8084785270198	9.3793280270198	TP
1764283500000	short	7.079765054889253	11.646624054889253	TP
1764292800000	short	7.916510090551989	12.465957590551989	TP
1764293400000	short	7.965632891853424	12.513861391853425	TP
1764295800000	short	7.562473879686929	12.10737387968693	TP
1764296400000	short	8.097516028913624	12.640205028913625	TP
1764297300000	short	-17.404716127012286	-12.863087627012284	SL
1764310800000	long	-13.908659305187893	-9.342179305187893	SL
1764398100000	short	5.9111210767802085	10.436408076780209	TP
1764437700000	short	6.419637991145603	10.950450491145602	TP
1764439500000	short	6.797469639449151	11.322798139449151	TP
1764472800000	short	4.353971491246114	8.889962491246115	TP
1764502200000	long	3.9735558323489277	8.532268832348928	TP
1764516600000	long	6.417363142888998	10.987229642888998	TP
1764526200000	short	-15.253271426630075	-10.688093426630076	SL
1764535200000	short	3.5066819968228238	8.070583996822824	TP
1764538200000	short	-15.256785735143236	-10.700478235143237	SL
1764544200000	short	6.758459459485998	11.307107459485998	TP
1764604200000	short	33.943933652753024	38.18063365275302	TP
1764606300000	short	-39.61288714572197	-35.38498714572197	SL
1764633000000	long	13.716903900069239	18.02982540006924	TP
1764645600000	long	11.406166511937256	15.724130511937256	TP
1764662700000	long	4.8295476247872955	9.174025124787295	TP
1764664500000	short	8.193646514934875	12.526898514934874	TP
1764665100000	short	9.830513250122209	14.161050250122209	TP
1764666000000	short	10.571871781166728	14.902999781166727	TP
1764680400000	long	10.697944425738706	15.055153925738706	TP
1764706200000	long	17.91561803573039	22.49348453573039	TP
1764744300000	long	17.232207645628723	21.893661145628723	TP
1764765000000	short	-19.537429951528097	-14.898423951528095	SL
1764771300000	short	24.357912903357505	28.975170903357505	TP
1764806400000	long	-23.732382619159054	-19.061810119159055	SL
1764808800000	short	-25.247628901862956	-20.595212401862955	SL
1764849000000	short	8.61804289829055	13.26827189829055	TP
1764854100000	short	-20.828077477293323	-16.193017477293324	SL
1764860400000	short	18.92830719005451	23.538942190054513	TP
1764870300000	short	20.653807745892557	25.263158245892555	TP
1764876600000	short	26.208587304936657	30.78912030493666	TP
1764910200000	short	9.082813760565013	13.686014760565014	TP
1764945000000	short	15.490373239791595	20.019238239791594	TP
1765005900000	long	1.5637710011509132	6.042546001150914	TP
1765059000000	short	3.13662877522147	7.611628775221471	TP
1765061700000	short	3.1989659323052244	7.663262932305225	TP
1765082100000	long	2.0965454155280003	6.572067415528	TP
1765093500000	short	3.823813950779602	8.291611450779602	TP
1765142400000	long	7.7421113562337736	12.291439856233774	TP
1765146600000	short	25.57828496916083	30.08019246916083	TP
1765193400000	long	5.453004171958763	10.048853171958763	TP
1765201200000	short	10.971120393915404	15.553695393915405	TP
1765204200000	short	14.128657085853137	18.708254585853137	TP
1765245600000	short	10.573859366971563	15.085739866971563	TP
1765250400000	short	9.94078733510354	14.444087335103541	TP
1765276800000	short	7.449953805844322	11.954853805844323	TP
1765287900000	short	-17.336466130003817	-12.822173630003817	SL
1765291500000	short	-22.619774234652475	-18.112474234652474	SL
1765310400000	long	15.48271414288444	20.16359814288444	TP
1765311300000	long	17.089920839619726	21.755989839619726	TP
1765317300000	short	20.515645394748546	25.147645394748544	TP
1765326000000	short	12.479277243637918	17.10374724363792	TP
1765328400000	short	13.442159883095131	18.056316883095132	TP
1765377600000	short	-18.471753297095788	-13.876797797095788	SL
1765378800000	short	12.797587714567271	17.39879021456727	TP
1765380900000	short	14.883837232050418	19.476637232050418	TP
1765459500000	short	3.9641911684883366	8.466774168488337	TP
1765460100000	short	5.660615471809952	10.163539971809952	TP
1765504800000	long	15.090316212940373	19.69015671294037	TP
1765509300000	long	13.972738258818527	18.583576758818527	TP
1765516200000	long	6.409805808082213	11.020119308082213	TP
1765524900000	long	4.924942339250805	9.538565839250806	TP
1765529100000	short	4.952312217516407	9.564587717516407	TP
1765543500000	short	3.1236910643264384	7.734387064326438	TP
1765604700000	short	-7.578085698105155	-3.0636406981051554	SL
1765626300000	short	0.8808515271586774	5.400407527158677	TP
1765627200000	short	-9.78723592462306	-5.26832592462306	SL
1765630200000	short	-9.987887404637263	-5.471789904637262	SL
1765661700000	short	1.0535716491998803	5.556739649199881	TP
1765676400000	long	3.0760597327817942	7.587360232781794	TP
1765680600000	long	-2.5469419999996505	1.9660000000003492	Timeout
1765683000000	long	-4.832267500000234	-0.3190000000002329	Timeout
1765684500000	long	-1.4807074395220035	3.0322415604779964	TP
1765690500000	short	0.11497898059952139	4.622294480599521	TP
1765694100000	short	-0.34469732042051593	4.162502679579484	TP
1765707600000	short	2.240382849563864	6.746503349563864	TP
1765723500000	short	9.519304776573321	13.973791276573321	TP
1765724100000	short	9.847234355821335	14.303136355821335	TP
1765749600000	short	6.590983381167054	11.018382881167055	TP
1765755300000	short	15.563241897121443	19.966041397121444	TP
1765806000000	short	5.8744862135780345	10.347993713578035	TP
1765809300000	short	-22.825732683052884	-18.353486183052883	SL
1765846800000	short	9.81594514450434	14.114192144504342	TP
1765849200000	short	-20.066644678501195	-15.774923178501195	SL
1765849800000	short	-20.082716414116707	-15.788316414116707	SL
1765856400000	short	10.800699541100496	15.090032041100494	TP
1765860600000	short	11.243474975708825	15.530098975708825	TP
1765871100000	short	8.584082940640547	12.886448940640548	TP
1765891800000	long	17.69526104517187	22.03862354517187	TP
1765892400000	long	20.487975903745497	24.834675403745496	TP
1765929600000	long	6.166791712584238	10.547536212584237	TP
1765942800000	short	6.430230648731525	10.793208648731525	TP
1765950300000	short	11.356925801369737	15.689439801369737	TP
1765998900000	short	24.950392386121685	29.239491886121687	TP
1766020200000	short	-16.118830419367633	-11.820730919367634	SL
1766036700000	long	5.897368382709709	10.22477088270971	TP
1766060700000	long	3.9365556972197675	8.293713197219768	TP
1766074500000	long	-7.16423949999872	-2.7579999999987197	Timeout
1766084700000	short	31.476511962292083	35.77064696229208	TP
1766091600000	short	28.77084116232904	33.02774116232904	TP
1766145900000	long	9.721032925773823	14.119698425773823	TP
1766147700000	long	9.633905709404166	14.033586209404167	TP
1766148600000	long	9.944160037194765	14.340075037194765	TP
1766151000000	long	9.950383999395338	14.34606249939534	TP
1766188800000	long	5.27278742417877	9.677286924178771	TP
1766191500000	long	-13.012096788684477	-8.609334288684478	SL
1766196000000	long	2.159752228717121	6.561501728717122	TP
1766220900000	long	0.5161263384454164	4.928986838445417	TP
1766223600000	long	-8.680455601952943	-4.267387601952942	SL
1766226900000	short	-0.40565609477437725	4.003374405225623	TP
1766237700000	short	3.7237836318109547	8.132046631810955	TP
1766244000000	short	-11.775399432160853	-7.372606932160853	SL
1766269500000	short	-0.8557688118432805	3.554813688156719	TP
1766320800000	long	4.486690248217904	8.915320248217904	TP
1766325900000	short	13.424314567899128	17.826934067899128	TP
1766368200000	long	16.665357305034817	21.095200305034815	TP
1766413800000	long	-21.87070726521199	-17.37700676521199	SL
1766418000000	short	-35.980569043178086	-31.510188543178085	SL
1766423700000	short	18.759457844724842	23.226455844724843	TP
1766500800000	short	-22.065740269054473	-17.69414926905447	SL
1766502900000	short	19.503812777023636	23.872101777023637	TP
1766512800000	short	-26.7309589050617	-22.3632259050617	SL
1766529300000	short	10.744090447709958	15.119869947709958	TP
1766532300000	short	10.409011477001751	14.779580977001752	TP
1766542200000	short	7.0233533164600335	11.393948816460034	TP
1766557200000	short	5.213402687615375	9.562086687615375	TP
1766569200000	short	3.6124971259796634	7.952934125979664	TP
1766618400000	long	4.0052831366890445	8.389142136689044	TP
1766638800000	long	0.5391766997375989	4.924351699737599	TP
1766652600000	short	2.298155115467501	6.675559615467501	TP
1766654100000	short	2.193863562045701	6.570364062045702	TP
1766692800000	long	1.3799540024878851	5.7846465024878855	TP
1766696100000	short	2.700636433654683	7.0952709336546835	TP
1766700600000	short	1.2309576997509266	5.623737699750928	TP
1766703300000	short	5.8548880909333825	10.237388090933383	TP
1766734500000	long	9.128350612994467	13.572273612994469	TP
1766750400000	short	2.975737281871483	7.408137781871483	TP
1766841000000	short	-1.3224142955746858	3.049798204425315	TP
1766842500000	short	-0.46358606478803566	3.9092524352119655	TP
1766891400000	long	-7.547159875079221	-3.1581093750792206	SL
1766892000000	long	-1.204583242916688	3.183716757083312	TP
1766893200000	long	-7.509682437605293	-3.1217059376052934	SL
1766950200000	short	2.406107231410749	6.787348731410749	TP
1766952300000	short	1.8969690417690783	6.2741940417690785	TP
1766990700000	long	-15.243842386893522	-10.751219886893523	SL
1766998200000	long	7.931079034632841	12.404629534632841	TP
1766999100000	long	7.811999202474804	12.286765702474804	TP
1767035100000	short	9.967690524617133	14.349545524617135	TP
1767038400000	short	-15.487613186679052	-11.117980186679052	SL
1767042000000	short	7.0798104027324005	11.4448104027324	TP
1767064500000	short	5.661053048094749	10.01229354809475	TP
1767095400000	long	3.99510778052524	8.38380778052524	TP
1767103200000	long	4.8758391852085134	9.268839685208514	TP
1767105300000	long	9.38383533786536	13.77989333786536	TP
1767128400000	short	6.547073871723634	10.948025371723634	TP
1767143400000	short	3.513636396407244	7.929062396407244	TP
1767151500000	long	-13.498339425848979	-9.071482925848978	SL
1767184800000	long	-12.70232303031477	-8.26122403031477	SL
1767185400000	long	3.669193587364055	8.105739087364055	TP
1767187800000	long	2.6334880748926617	7.071545574892662	TP
1767191400000	long	4.941845258060446	9.380931258060446	TP
1767211800000	short	5.192394792887718	9.569605292887719	TP
1767213600000	short	5.493978693906448	9.865726193906449	TP
1767252600000	short	-1.7586527330633013	2.6240352669366986	TP
1767275100000	long	-8.024080726475102	-3.6291762264751015	SL
1767277200000	long	0.041610005237444625	4.436714005237445	TP
1767317400000	long	4.626036288743914	9.056167788743915	TP
1767319200000	long	3.817606626883739	8.24650262688374	TP
1767362100000	long	4.811574445344516	9.279008445344516	TP
1767364500000	short	14.271789966041748	18.727789966041748	TP
1767387300000	short	-20.050212093178303	-15.5632120931783	SL
1767396000000	long	6.055230350406812	10.552773850406812	TP
1767399300000	long	3.7036605971817504	8.201985097181751	TP
1767467100000	long	-0.6071110836737303	3.8961779163262693	TP
1767470400000	long	-1.19144854683231	3.3112279531676907	TP
1767508800000	long	5.5111276391863475	10.075439139186347	TP
1767513600000	long	5.571545263246485	10.136385263246485	TP
1767524700000	long	3.288127933015211	7.858480433015211	TP
1767530700000	short	2.694056535693945	7.252055535693945	TP
1767552000000	short	2.0921628508752086	6.65316235087521	TP
1767554400000	short	-5.379492000001048	-0.8230000000010478	Timeout
1767602100000	long	3.2199864616122795	7.8449864616122795	TP
1767603300000	long	2.897875591058705	7.521252091058705	TP
1767603900000	short	-13.573017966269683	-8.952472466269683	SL
1767654000000	long	-17.729758198638557	-13.026188198638557	SL
1767659100000	short	6.644493634870426	11.334879134870427	TP
1767668100000	short	-14.79092400666731	-10.10989400666731	SL
1767676200000	short	2.3336558206946147	7.020584320694616	TP
1767678300000	short	1.9042112992795257	6.586768799279525	TP
1767679200000	short	2.258912500006457	6.941845500006457	TP
1767745800000	long	-18.397235166116886	-13.734848666116887	SL
1767751500000	short	12.536033390793616	17.163086390793616	TP
1767760800000	short	6.679771179091244	11.318271179091244	TP
1767765600000	short	-14.025809237716876	-9.397463237716876	SL
1767791400000	short	-13.330779923778158	-8.735843923778157	SL
1767796500000	short	10.940249702624545	15.529023702624546	TP
1767812400000	short	13.685591888267481	18.24017138826748	TP
1767839100000	short	7.480796152587712	12.041908152587713	TP
1767841200000	short	8.804421388376612	13.358835388376612	TP
1767843000000	short	6.617771094669103	11.166835594669102	TP
1767862800000	short	9.58949315812715	14.10480865812715	TP
1767866700000	short	10.010732983888634	14.510837983888633	TP
1767874800000	short	9.62242686397102	14.12091886397102	TP
1767876000000	short	9.314600684971943	13.814710684971942	TP
1767881100000	short	7.556386376409448	12.048842376409448	TP
1767882600000	short	10.722618817635999	15.212843317635999	TP
1767883500000	short	18.094683478442818	22.590674478442818	TP
1767902100000	long	-18.93403227433089	-14.38716177433089	SL
1767921600000	long	3.1660022640012047	7.723034764001205	TP
1767961500000	short	4.86987061375023	9.38697811375023	TP
1767970200000	short	-24.56482895164723	-20.061305951647228	SL
1767991500000	short	10.907907828318063	15.426846328318062	TP
1768026300000	short	-1.3323364301451273	3.1939860698548728	TP
1768054500000	short	-1.0755910503078168	3.456805449692183	TP
1768112100000	long	-2.0316982465818696	2.50308275341813	TP
1768144200000	long	2.147739174473206	6.693090674473206	TP
1768163400000	short	4.099835466876919	8.63001196687692	TP
1768169400000	short	-12.959711356878728	-8.431930356878729	SL
1768172700000	short	6.10947180440543	10.63271530440543	TP
1768201800000	long	4.798693761062562	9.389504761062563	TP
1768205100000	short	7.720071687813524	12.298072187813524	TP
1768216200000	short	-14.896911935460059	-10.36749043546006	SL
1768228200000	short	10.332595635769096	14.866017635769095	TP
1768249800000	long	8.55811396803911	13.13541796803911	TP
1768251900000	short	8.812616480541452	13.383816980541452	TP
1768255200000	short	8.420947507548812	12.982711507548812	TP
1768259100000	short	-16.338076627763304	-11.781479127763305	SL
1768272300000	short	-13.110360960780133	-8.551688460780133	SL
1768305900000	short	-13.702907070685898	-9.104141570685897	SL
1768381500000	short	4.8649185703108335	9.614682570310833	TP
1768392000000	short	5.20786997091618	9.94978397091618	TP
1768428600000	long	-20.58173320291756	-15.714947702917563	SL
1768429500000	long	-19.27134669071089	-14.40513269071089	SL
1768447800000	short	11.350900172911341	16.15341217291134	TP
1768476900000	long	-13.795008991222073	-8.96069399122207	SL
1768491600000	short	22.349823880558958	27.14385838055896	TP
1768536000000	short	-11.575827758327605	-6.807027758327604	SL
1768539300000	short	4.249716556012319	9.012781056012319	TP
1768594200000	short	6.576092149390667	11.320119149390667	TP
1768617300000	short	-0.16801892143015262	4.5981185785698475	TP
1768629900000	short	-0.9011864996256707	3.8618455003743293	TP
1768636800000	short	-0.13863885786225172	4.617932642137748	TP
1768648500000	short	-1.8953196541313209	2.86344234586868	TP
1768690500000	short	-9.680411371364283	-4.921862871364283	SL
1768698900000	short	0.84681171655102	5.59681171655102	TP
1768789200000	short	-1.527890999999593	3.1020000000004075	Timeout
1768832100000	short	2.924516789059468	7.5700662890594685	TP
1768832700000	short	-12.456098749239372	-7.812536749239371	SL
1768860900000	short	3.105047157272505	7.753616657272506	TP
1768865400000	short	9.978483241366549	14.61240924136655	TP
1768878900000	short	5.350453312691833	9.975349312691833	TP
1768883100000	short	4.221176887840569	8.83676538784057	TP
1768911900000	short	-13.864431659602163	-9.306990659602162	SL
1768916100000	short	6.84143129414434	11.39543079414434	TP
1768918800000	short	8.766961546158525	13.313924546158525	TP
1768951800000	short	20.786379700640566	25.206040200640565	TP
1768982700000	short	7.02602930705994	11.49057580705994	TP
1768983300000	short	7.32841995608702	11.79341995608702	TP
1769012400000	long	-32.12682765643676	-27.653937656436756	SL
1769036100000	long	11.23693619397767	15.72511169397767	TP
1769050200000	long	8.020774141800143	12.514519641800144	TP
1769051700000	long	8.450627161500062	12.947696161500062	TP
1769054400000	long	6.188843572314474	10.680825072314475	TP
1769066100000	long	3.5586144639276336	8.058402463927633	TP
1769091000000	short	8.335460899638472	12.820602899638471	TP
1769092500000	short	12.877406730231353	17.357695730231352	TP
1769119500000	short	-17.06117362234302	-12.59622812234302	SL
1769148000000	short	4.356047982450738	8.839847982450738	TP
1769149800000	short	2.3525149999997677	6.830999999999768	Timeout
1769157600000	short	5.6229275928267874	10.090915592826788	TP
1769160900000	short	8.056908739286406	12.512572739286407	TP
1769179200000	short	12.426159496392156	16.874433496392157	TP
1769195400000	long	-26.4706701093707	-21.9567701093707	SL
1769202000000	short	1.9569960000000588	6.436000000000059	Timeout
1769234700000	long	-1.1322113654927906	3.35454213450721	TP
1769259000000	short	-3.924890999999594	0.5520000000004075	Timeout
1769283000000	short	-7.319200880819599	-2.8531693808195997	SL
1769301300000	short	-8.528910269141068	-4.067283769141068	SL
1769305500000	short	-0.15112423795644148	4.308203762043559	TP
1769313300000	short	1.5266861753091376	5.974703675309138	TP
1769322000000	short	1.7638173260792476	6.205525826079247	TP
1769328000000	short	0.6959626874689482	5.1326006874689485	TP
1769398200000	long	-18.502324849699892	-14.134587849699892	SL
1769412600000	long	6.108716075700837	10.496704075700837	TP
1769418000000	long	8.356504788218762	12.747801288218762	TP
1769426700000	long	2.9281343524398373	7.317868352439837	TP
1769429100000	long	3.037686723600853	7.427688223600853	TP
1769489100000	long	4.4817301052300555	8.911763105230056	TP
1769503800000	short	2.851496822837218	7.262936822837219	TP
